"Message",Low,"O ficheiro de saída ""C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\LaboriousLayout.exe"" não existe."
"Message",Low,"Tarefa ""MakeDir"""
"Message",Normal,"A criar o directório ""C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\""."
"Message",Low,"Conclusão de execução da tarefa ""MakeDir""."
"Message",Low,"Tarefa ""Message"""
"Message",Normal,"Running AssemblyClosureTask in PreResolveTransforms"
"Message",Low,"Conclusão de execução da tarefa ""Message""."
"Message",Low,"A utilizar a tarefa ""AssemblyClosureTask"" da assemblagem ""Microsoft.Build.ILTasks""."
"Message",Low,"Tarefa ""AssemblyClosureTask"""
"Message",Low,"Conclusão de execução da tarefa ""AssemblyClosureTask""."
"Message",Low,"A tarefa ""ILTransformTask"" foi ignorada, devido a uma condição falsa; ('@(PreResolveTransforms)' != '') foi avaliado como ('' != '')."
"Message",Low,"A utilizar a tarefa ""Copy"" da assemblagem ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tarefa ""Copy"""
"Message",Normal,"A copiar ficheiro de ""C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\obj\x86\Release\ilc\in\LaboriousLayout.pdb"" para ""C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\LaboriousLayout.pdb""."
"Message",Low,"Conclusão de execução da tarefa ""Copy""."
"Message",Low,"Tarefa ""Copy"""
"Message",Normal,"A copiar ficheiro de ""C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\obj\x86\Release\ilc\in\LaboriousLayout.exe"" para ""C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\obj\x86\Release\ilc\intermediate\PreMergeILTransformed\LaboriousLayout.exe""."
"Message",Low,"Conclusão de execução da tarefa ""Copy""."
"Message",Low,"A tarefa ""Copy"" foi ignorada, devido a uma condição falsa; ('$(HasMcgPatchDlls)'=='true') foi avaliado como (''=='true')."
"Message",Low,"Conclusão da criação do destino ""PreResolveTransforms"" no projecto ""Unnamed_1""."
"Message",Low,"Destino ""InitInputResourceName"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\Unnamed_1"" (o destino ""RunILTransforms"" depende dele):"
"Message",Low,"A tarefa ""ResolveFilePathTask"" foi ignorada, devido a uma condição falsa; ('$(InputPath)' != '' and Exists('$(InputPath)\obj\')) foi avaliado como ('C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\obj\x86\Release\ilc\in' != '' and Exists('C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\obj\x86\Release\ilc\in\obj\'))."
"Message",Low,"A utilizar a tarefa ""ResolveFilePathTask"" da assemblagem ""Microsoft.Build.ILTasks""."
"Message",Low,"Tarefa ""ResolveFilePathTask"""
"Message",Low,"Conclusão de execução da tarefa ""ResolveFilePathTask""."
"Message",Low,"Conclusão da criação do destino ""InitInputResourceName"" no projecto ""Unnamed_1""."
"Message",Low,"Destino ""PreResolveTransforms"" ignorado. Anteriormente criado com êxito."
"Message",Low,"Destino ""SetForSharedInputs"" no ficheiro ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x86\ilc\IlcInternals.targets"" do projecto ""C:\Users\fonse\Documents\GitHub\UniversalWindowsProjects\UWP_15_exe\LaboriousLayout\LaboriousLayout\Unnamed_1"" (o destino ""ResolveInitialReferences"" depende dele):"
"Message",Low,"A criar completamente o destino ""SetForSharedInputs""."
"Message",Low,"Não foram especificados ficheiros de entrada."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyListPath)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\SharedAssemblyList.txt'))."
"Message",Low,"A utilizar a tarefa ""ReadLinesFromFile"" da assemblagem ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tarefa ""ReadLinesFromFile"""
"Message",Low,"Conclusão de execução da tarefa ""ReadLinesFromFile""."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\SharedAssemblyILMergeInfo.csv'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\SharedLibrary.iltransformtoc.ildll'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Collections.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Collections.Concurrent.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Diagnostics.Tracing.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Dynamic.Runtime.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.IO.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Linq.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Linq.Expressions.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.ObjectModel.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.CoreLib.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Interop.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.Core.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.Execution.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.Metadata.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Threading.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.TypeLoader.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Uri.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Reflection.Extensions.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Reflection.Primitives.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Reflection.TypeExtensions.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Resources.ResourceManager.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Runtime.Extensions.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Runtime.Implementation.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Text.RegularExpressions.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.SharedLibrary.Interop.Generated.iltoc'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Collections.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Collections.Concurrent.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Diagnostics.Tracing.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Dynamic.Runtime.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.IO.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Linq.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Linq.Expressions.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.ObjectModel.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.CoreLib.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Interop.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.iltocpdb'))."
"Message",Low,"A tarefa ""IlcErrorTask"" foi ignorada, devido a uma condição falsa; (!Exists('$(InputSharedAssemblyPath)\%(SharedLibraryContent.Identity)')) foi avaliado como (!Exists('C:\Program Files (x86)\Microsoft SDKs\Windows Kits\10\ExtensionSDKs\Microsoft.NET.Native.Framework.1.3\1.3\x86\ret\AnalysisILToc\System.Private.Reflection.Core.iltocpdb'))."
